,id_koi,koi_disposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_impact_err1,koi_impact_err2,id_kic,id_koicand,id_kepler_name,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,dr25_impact,dr25_tau_err1,dr25_impact_err2,dr25_impact_err1,dr25_tau_err2,dr25_ror,dr25_ror_err1,dr25_ror_err2,dr25_fgraz,dr25_autocorr_over_length,dr25_tau,level_0,index,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_ruwe,gaia2_gflux_err,gaia2_gflux,gaia2_rpflux_err,gaia2_astrometric_excess_noise_sig,gaia2_rpmag,gaia2_rpflux,gaia2_bpflux_err,gaia2_sparallax_err,gaia2_ra,gaia2_astrometric_excess_noise,gaia2_sparallax_over_err,id_gaia2,gaia2_angdist,gaia2_gmag,gaia2_dec,gaia2_bpflux,gaia2_bpmag,gaia2_sparallax,gaia2_steff,gaia2_steff_err1,gaia2_steff_err2,gaia2_srad,gaia2_srad_err1,gaia2_srad_err2,gaia2_kmag,gaia2_kflux,gaia2_gflux_aper,gaia2_kflux_aper,gaia2_gflux_sum,gaia2_kflux_sum,gaia2_absdiff_gkep,gaia2_n_8arcsec,gaia2_n_1arcsec,gaia2_gflux_ratio,gaia2_kflux_ratio,ber18_steff,ber18_srad_err,ber18_steff_err,ber18_srad,kepmag,cdpp3,cdpp6,cdpp12,logcdpp3,logcdpp6,logcdpp12,tobs,cks_steff,cks_steff_err,cks_smet,cks_smet_err,cks_svsini,cks_svsini_err,feh_err,gdir_avs,gdir_avs_err2,gdir_srad_err2,gdir_srad_err1,gdir_avs_err1,gdir_srad,giso_sage_err1,giso_srad_err1,giso_srad_err2,giso_smass,giso_srho,giso_smass_err2,giso_smass_err1,giso_srad,giso_sage_err2,giso_srho_err1,giso_srho_err2,giso_sage,giso2_sparallax,giso2_sparallax_err1,giso2_sparallax_err2,id_starname_x,cks_sprov,obs,id_obs,id_name,rm_sb2,f17_ao_obs,id_starname_y,f17_rcf_avg,f17_rcf_avg_err,k16_massratio_ul,k16_max_massratio,k16_sep,fpp_prob,giso_tau0,gdir_prad,gdir_prad_err1,gdir_prad_err2,giso_sinc,giso_sinc_err1,giso_sinc_err2,giso_sma,giso_sma_err1,giso_sma_err2,giso_prad,giso_prad_err1,giso_prad_err2,isnone,isfaint,isgiant,isruwe,isdiluted,isnotreliable,islowsnr,isany,isbadvsini,issb2,isbadspecparallax,isbadprad,isbadpradprec,isbadimpacttau
2001,1567,CONFIRMED,0.999,44.8411168,0.0002781,-0.0002781,0.034888999999999996,0.000484,-0.005587,2.75,0.18,-0.11,0.8640000000000001,0.05,-0.612,5438099,K01567.04,Kepler-306 e,6.9174875999999985,22.303107999999998,28.9,4,20,4,q1_q17_dr25_tce,00011111111111111000000000000000,0.4592,0.334661904164282,0.1323884845551806,-0.2313558613693471,0.2956121372603874,-0.12450315125438394,0.029356039214106195,0.0015950276819868235,-0.0008129514497731347,0.0,0.0006689333569715679,5.282130140439138,1567.0,202.0,40.61615,4955.0,13.503,0.7209999999999998,0.032,0.027000000000000003,0.039,0.774,288.53867,14.084000000000001,00011111111111111,13.607,15.565,1.0064461999999998,5.544799120777038,11334.128424617129,15.332078630085599,0.0,14.884919,8928.952278586843,7.761723563865285,0.030417854839247662,288.5387144825665,0.0,41.45693,2.1020673968029358e+18,0.3648181434353718,15.552396,40.61605445257908,5115.183011066426,16.079235,1.3140308413206307,4923.0,174.75,-95.0,0.77311486,0.030724289999999987,-0.05209600999999997,13.5220588,78020.09515732051,11320.278356831786,77924.75623349106,11320.278356831786,77924.75623349106,0.012603999999999616,1.0,,0.9987780209234914,0.9987780209234915,4908.0,0.038,98.0,0.781,15.5649995803833,229.2480010986328,173.27699279785156,125.95800018310547,2.3603055477142334,2.238740921020508,2.1002256870269775,1100.1168750000002,4908.1,100.0,-0.129,0.06,2.2,1.0,0.12,0.06280974773352813,-0.0003261942760720629,-0.037173132485185945,0.03944038667980743,0.0003406129213126968,0.7635039238034917,3.744798530429581,0.013776979455085714,-0.013217179709947957,0.7630983078388531,1.8127542984274518,-0.023427304789307542,0.03037740569882663,0.7483889042825645,-4.745733514118536,0.12340710750090778,-0.1047853484650445,8.508967582740691,1.3981161666131443,0.06594193349851564,-0.1034172877007376,K01567,cks1,,,,1.0,Pal1.5,K01567,,,,,,3.5e-05,5.932306745677824,2.4431929468282325,0.15858220105824014,-0.15858220105824014,5.720630230366796,0.527714224606412,-0.527714224606412,0.22587525430412297,0.002652081524211623,-0.002652081524211623,2.3981724176925807,0.10786162375854141,-0.10786162375854141,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,1569,CONFIRMED,1.0,13.75207851,3.401e-05,-3.401e-05,0.036806,0.00282,-0.005599,2.81,0.27,-0.21,0.836,0.068,-0.5920000000000001,8009350,K01569.01,Kepler-892 b,6.721880400000001,31.185875,36.8,1,98,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.567,0.32835948167113166,0.06586352524055439,-0.22762719463709297,0.2990819748241966,-0.06058388675172388,0.03143613516600776,0.0018093054657791832,-0.0008089386449744891,0.0,0.0007352843037992735,2.604520063667153,1569.0,674.0,43.888241,4802.0,13.335,0.699,0.022,0.025,0.044,0.738,283.12964,13.968,11111111111111111,13.378,15.587,0.9358956,4.593316959278762,10946.1477162173,24.973443499791216,0.0,14.864592000000002,9097.696292268005,17.883644489431536,0.034157459788281795,283.12963990167106,0.0,50.47332,2.1053277236553078e+18,0.5137802552069997,15.590213,43.88809828328004,4626.528090497799,16.18825,1.7770404237490782,5007.0,70.5,-153.58799999999974,0.5321526,0.034213240000000034,-0.014674999999999994,13.339994400000004,92263.9907891935,10927.848374207832,92109.74745479117,10927.848374207832,92109.74745479117,0.0032130000000005765,1.0,,0.99832823907699,0.99832823907699,4799.0,0.045,168.0,0.627,15.586999893188477,291.6289978027344,226.4530029296875,178.5760040283203,2.4648306369781494,2.354978084564209,2.2518231868743896,1429.35375,4546.0,60.0,-0.27,0.12,,,0.12,0.07725164962139608,-0.0005334478792791977,-0.024135393317081144,0.02511286938926172,0.0005526771083124299,0.642090887553054,4.843149079732008,0.010905872039745357,-0.010291717731045535,0.6589620117965012,2.5251119553756234,-0.019275194961325008,0.019369770457324128,0.6380312093168639,-4.531744905625846,0.11667685694173048,-0.10978060672735256,6.816410056381216,1.8308585974846243,0.08580064543032377,-0.0865605675216788,K01569,smemp,rj293.114,rj293.114,CK01569,1.0,Pal1.5,K01569,,,,,,1.7e-05,3.5821217443318494,2.201412361715406,0.12562843205508006,-0.12562843205508006,16.306836009744167,1.0675941458824618,-1.0675941458824618,0.09781470255315194,0.0009378668761203656,-0.0009378668761203656,2.18995961358032,0.09862149551043538,-0.09862149551043538,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,1584,CONFIRMED,0.998,5.87063416,2.109e-05,-2.109e-05,0.021514,0.004255,-0.001477,1.44,0.06,-0.07,0.642,0.047,-0.47600000000000003,9941066,K01584.01,Kepler-898 b,3.8585851000000004,19.516884,23.2,1,230,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.8184,0.3168238984798632,0.08989177671414295,-0.2163836196466688,0.3003489599784653,-0.08693423265903855,0.020388438225479373,0.001081311791060139,-0.0006886706870673706,0.0,0.0005288043230782086,2.4568233568512383,1584.0,1043.0,46.87093,4166.0,13.187,0.612,0.026,0.025,0.031,0.624,286.58539,13.959000000000001,11111111111111111,13.34,15.960999999999999,1.0872138,4.507746181167855,7941.633014043199,23.85563310811235,0.8063455650962483,15.075307999999998,7492.8123981445215,15.692558193306393,0.03374130971150418,286.585411604567,0.103624909210648,60.285206,2.1305529942984924e+18,0.16141569113673498,15.938591,46.87088766478532,2844.798200652146,16.716259,2.087101852809733,4216.0,205.14000000000033,-92.88000000000011,0.62498355,0.028474649999999935,-0.05665274999999992,13.148974299999995,110012.05459127002,7934.374657515858,109911.50767439326,7936.805478557948,109911.50767439326,0.022408999999997903,2.0,,0.9993921230713236,0.9990860372779118,4168.0,0.028,83.0,0.638,15.961000442504883,278.24700927734375,204.1060028076172,161.70399475097656,2.4444305896759033,2.3098556995391846,2.2087206840515137,1429.35375,4156.0,60.0,-0.1,0.12,,,0.12,0.1843884384523449,-0.0005961512302840867,-0.022426096610689616,0.023426476239780003,0.0006139294691067111,0.6369591547788835,4.2888002270186965,0.009603650685107714,-0.009325855743062106,0.6416090810087188,2.634599531084735,-0.014088697288210272,0.016912045860757785,0.6238985908808448,-4.936811765429264,0.10048597629831367,-0.09324068112364656,7.694391030915183,2.3034503719655683,0.15139085083799225,-0.15166490247882689,K01584,smemp,rj305.381,rj305.381,CK01584,,Pal1.5,K01584,,,,,,3.9e-05,2.659303525800457,1.417181900326395,0.08079168956711709,-0.08079168956711709,34.482457030647524,2.3027722908578347,-2.3027722908578347,0.05494620794687556,0.00044351392457181194,-0.00044351392457181194,1.3891154917000057,0.06481452748391746,-0.06481452748391746,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2043,1596,CONFIRMED,1.0,5.92365747,1.633e-05,-1.633e-05,0.018295,0.00069,-0.000425,0.99,0.07,-0.09,0.045,0.376,-0.045,10027323,K01596.01,Kepler-309 b,4.021085299999999,23.104864000000003,26.4,2,178,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.5032,0.29605958029944973,0.06662955774738455,-0.20425696134628685,0.2715087903777194,-0.07136598421810048,0.01852627262850077,0.000667645994450617,-0.0004927366443833493,0.0,0.0005403225424021334,2.5775315581971334,1596.0,1067.0,46.961262,3883.0,12.852,0.496,0.027000000000000003,0.027000000000000003,0.028,0.518,297.50986,13.504000000000001,11111101110111011,12.931,15.157,0.97029364,4.69111084329799,16783.680293918907,21.175797401014268,0.0,14.383555,14169.222402080413,13.562068633911311,0.019657310648602103,297.5098911211176,0.0,91.95859499999999,2.0863154152690376e+18,0.5457813984389415,15.126147,46.961412110721454,6940.3851089241225,15.747929999999998,1.8606586497272033,4991.5,1158.5,-250.5699999999997,0.6334324,0.06872635000000005,-0.2161672,12.806709500000002,150780.85292455624,16753.78847054823,150512.31142803273,16872.56031613782,150675.54558730606,0.030853000000000463,3.0,,1.005295621738643,0.999301586804905,4786.0,0.031,96.0,0.748,15.156999588012695,215.7220001220703,156.33399963378906,123.35800170898438,2.3338944911956787,2.1940534114837646,2.0911672115325928,1055.79375,4530.0,60.0,0.16,0.12,,,0.12,0.061160379974443325,-0.00010149828205940904,-0.023278115902410024,0.02423816219019803,0.00010336718581875626,0.7613619007029421,2.886186086473872,0.007736192128886542,-0.007323212915076427,0.7744659511735592,1.8170260541878929,-0.015605494924836759,0.02301414039766481,0.7513726948524355,-4.317145221743848,0.08577828729921101,-0.06012533084323701,9.83618589960892,1.9967128005702817,0.09037423006129433,-0.08519604383077171,K01596,smemp,rj159.82,rj159.82,K01596,1.0,"CAHA,Keck,Pal1.5",K01596,,,,,,0.0034,3.0189368929531857,1.539193315731004,0.06825756657021838,-0.06825756657021838,61.58338258553725,3.647732680351483,-3.647732680351483,0.05885799672141201,0.0004939334220785703,-0.0004939334220785703,1.5196295596286293,0.05061649696721549,-0.05061649696721549,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2061,1608,CONFIRMED,1.0,9.17617167,3.418e-05,-3.418e-05,0.013130000000000001,0.000393,-0.000295,1.66,0.26,-0.24,0.107,0.324,-0.107,10055126,K01608.01,Kepler-311 b,5.611516,29.118622,34.3,3,146,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.718,0.3007484933584175,0.09216423036368848,-0.20594440471496794,0.27709280714760337,-0.08359621240678905,0.013274711469046024,0.00044525939974357845,-0.00028656625214398997,0.0,0.0006165503298981256,4.227700136931055,1608.0,748.0,47.085491,5903.0,12.418,1.156,0.031,0.027000000000000003,0.026,0.974,282.06128,12.751,11111111111111111,12.47,13.797,1.1236760000000001,13.65519145545398,59413.29445445869,38.048328903053644,0.0,13.279468,39172.47264304239,53.984748307229545,0.015085777170024418,282.06127306009665,0.0,83.22097,2.119534646538534e+18,0.03173468277011766,13.753656,47.08549844163537,32493.069555672162,14.071910999999998,1.3084530006945856,5972.0,59.0,-72.25,1.1341631,0.02794870000000005,-0.022082100000000215,12.406502900000001,217986.11716399805,59363.09584817774,217801.93954229393,59363.09584817774,217801.93954229393,0.04334400000000116,1.0,,0.9991550947184148,0.9991550947184148,5897.0,0.049,118.0,1.157,13.79699993133545,80.60250091552734,58.46150207519531,43.052001953125,1.906348466873169,1.7668700218200684,1.63399338722229,1331.01375,5897.3,100.0,-0.027000000000000003,0.06,2.8,1.0,0.12,0.0485425956070106,-4.276867949854629e-05,-0.04165945434109464,0.04345651590989297,4.3639515024410096e-05,1.1314352181768363,2.2849214577293244,0.017019353865329826,-0.016024599413842155,0.9981983920689474,0.6834023393368522,-0.04609606414023404,0.0514446351181066,1.133770393735825,-2.165609148637497,0.06130230163283978,-0.054286024786706855,6.449815138278428,1.3786911882080373,0.15719455891801354,-0.375176188530935,K01608,cks1,,,,1.0,"Pal1.5,WIYN",K01608,,,,,,7e-07,4.839191365413131,1.6413739136942629,0.07545776612783384,-0.07545776612783384,189.50802212272941,15.498543940779099,-15.498543940779099,0.08577113364341976,0.0014053232139492491,-0.0014053232139492491,1.644121672672259,0.051545015565257465,-0.051545015565257465,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2062,1608,CONFIRMED,0.998,19.7383992,0.0001172,-0.0001172,0.012790000000000001,0.002089,-0.000996,1.61,0.26,-0.23,0.732,0.011000000000000001,-0.535,10055126,K01608.02,Kepler-311 c,4.281526599999999,15.556038000000001,20.3,3,63,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.8902,0.32004101324269674,0.13117676280874058,-0.22422031580623514,0.29287943762789415,-0.13422003489499001,0.011983785715514674,0.0005256962231232985,-0.0003927012026105122,0.0,0.0005690701478635054,4.742105341532941,1608.0,748.0,47.085491,5903.0,12.418,1.156,0.031,0.027000000000000003,0.026,0.974,282.06128,12.751,11111111111111111,12.47,13.797,1.1236760000000001,13.65519145545398,59413.29445445869,38.048328903053644,0.0,13.279468,39172.47264304239,53.984748307229545,0.015085777170024418,282.06127306009665,0.0,83.22097,2.119534646538534e+18,0.03173468277011766,13.753656,47.08549844163537,32493.069555672162,14.071910999999998,1.3084530006945856,5972.0,59.0,-72.25,1.1341631,0.02794870000000005,-0.022082100000000215,12.406502900000001,217986.11716399805,59363.09584817774,217801.93954229393,59363.09584817774,217801.93954229393,0.04334400000000116,1.0,,0.9991550947184148,0.9991550947184148,5897.0,0.049,118.0,1.157,13.79699993133545,80.60250091552734,58.46150207519531,43.052001953125,1.906348466873169,1.7668700218200684,1.63399338722229,1331.01375,5897.3,100.0,-0.027000000000000003,0.06,2.8,1.0,0.12,0.0485425956070106,-4.276867949854629e-05,-0.04165945434109464,0.04345651590989297,4.3639515024410096e-05,1.1314352181768363,2.2849214577293244,0.017019353865329826,-0.016024599413842155,0.9981983920689474,0.6834023393368522,-0.04609606414023404,0.0514446351181066,1.133770393735825,-2.165609148637497,0.06130230163283978,-0.054286024786706855,6.449815138278428,1.3786911882080373,0.15719455891801354,-0.375176188530935,K01608,cks1,,,,1.0,"Pal1.5,WIYN",K01608,,,,,,9.9e-05,6.246780740902174,1.4798702398335741,0.0810939821872347,-0.0810939821872347,68.41637992039318,5.550780142278731,-5.550780142278731,0.14287246656501607,0.0023331227952331107,-0.0023331227952331107,1.4847830584939286,0.06093055943328599,-0.06093055943328599,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2063,1608,CANDIDATE,0.96,232.040326,0.006902,-0.006902,0.016278,0.000414,-0.001083,2.05,0.33,-0.29,0.61,0.341,-0.38799999999999996,10055126,K01608.03,,7.7771463,12.50597,15.2,3,5,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.3169,0.31848779980098296,0.6466022082227667,-0.22405765977700898,0.2898910304201381,-1.0789473502044729,0.01605347190833057,0.0008160850743786641,-0.0006980308923226191,0.0,0.0005389850091922391,11.179482612136365,1608.0,748.0,47.085491,5903.0,12.418,1.156,0.031,0.027000000000000003,0.026,0.974,282.06128,12.751,11111111111111111,12.47,13.797,1.1236760000000001,13.65519145545398,59413.29445445869,38.048328903053644,0.0,13.279468,39172.47264304239,53.984748307229545,0.015085777170024418,282.06127306009665,0.0,83.22097,2.119534646538534e+18,0.03173468277011766,13.753656,47.08549844163537,32493.069555672162,14.071910999999998,1.3084530006945856,5972.0,59.0,-72.25,1.1341631,0.02794870000000005,-0.022082100000000215,12.406502900000001,217986.11716399805,59363.09584817774,217801.93954229393,59363.09584817774,217801.93954229393,0.04334400000000116,1.0,,0.9991550947184148,0.9991550947184148,5897.0,0.049,118.0,1.157,13.79699993133545,80.60250091552734,58.46150207519531,43.052001953125,1.906348466873169,1.7668700218200684,1.63399338722229,1331.01375,5897.3,100.0,-0.027000000000000003,0.06,2.8,1.0,0.12,0.0485425956070106,-4.276867949854629e-05,-0.04165945434109464,0.04345651590989297,4.3639515024410096e-05,1.1314352181768363,2.2849214577293244,0.017019353865329826,-0.016024599413842155,0.9981983920689474,0.6834023393368522,-0.04609606414023404,0.0514446351181066,1.133770393735825,-2.165609148637497,0.06130230163283978,-0.054286024786706855,6.449815138278428,1.3786911882080373,0.15719455891801354,-0.375176188530935,K01608,cks1,,,,1.0,"Pal1.5,WIYN",K01608,,,,,,0.1,14.203872839592263,1.9796222333969473,0.12012425512914499,-0.12012425512914499,2.5559848512427132,0.20649906083782565,-0.20649906083782565,0.7384987858831622,0.012069861521849516,-0.012069861521849516,1.985888364188067,0.09796963826819634,-0.09796963826819634,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2064,1609,CONFIRMED,0.996,41.6980186,0.0001434,-0.0001434,0.019191,0.000535,-0.000282,2.03,0.31,-0.14,0.002,0.40700000000000003,-0.002,5009743,K01609.01,Kepler-906 b,9.419402999999999,36.333233,43.4,1,33,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.1768,0.281718576608622,0.0797158804784095,-0.1962882645964379,0.2681337298058555,-0.0783654720357676,0.019407304612641105,0.0005465036101532476,-0.0003482272615748898,0.0,0.0008008269821844913,5.596831059579045,1609.0,162.0,40.125488,5997.0,12.594,0.971,0.021,0.021,0.026,1.004,291.40555,12.944,11111111111111111,12.664000000000001,13.956,1.0400148999999999,11.518859781921766,51068.621936425734,33.503516274979646,0.0,13.452182,33411.439158090965,39.826000322165534,0.016918040302969728,291.4055613601535,0.0,76.30476999999999,2.0534381278129034e+18,0.22766396895599014,13.917979999999998,40.1254253594106,28301.0629269869,14.221881,1.3439271758559,6138.0,735.4200000000001,-746.4700000000003,0.96538085,0.28582395000000005,-0.1955298499999999,12.6094917,180814.52535020615,51018.43373792375,180636.82806866182,51580.69597972642,183200.92386444853,0.038020000000001275,2.0,,1.0100271756684203,1.0131980465043964,5956.0,0.044,119.0,1.041,13.956000328063965,74.60399627685547,56.23899841308594,43.678001403808594,1.8727620840072632,1.7500375509262085,1.6402627229690552,1429.35375,5955.5,100.0,-0.40399999999999997,0.06,2.7,1.0,0.12,0.14617090688875456,-0.00014152258315019983,-0.03767747021597434,0.03936241856521172,0.0001447055697171851,1.022318752370348,2.4367043742467125,0.015828460837179037,-0.01562135086111627,0.8637521538305802,0.8034730721227408,-0.034972223695380444,0.043955577651529125,1.0229277146285816,-2.536792921501441,0.07078792226212849,-0.05994882142010294,9.307579508035552,1.4815875261875218,0.1480344516419043,-0.3843031568343744,K01609,cks1,,,,1.0,Pal1.5,K01609,1.0094,0.008,,,,4.3e-05,7.594382570844554,2.167568265479627,0.09673452288118074,-0.09673452288118074,23.52480925146022,1.8928716596302666,-1.8928716596302666,0.22428454446367935,0.0033944523966690948,-0.0033944523966690948,2.167669933501484,0.05966925100239107,-0.05966925100239107,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2074,1618,CONFIRMED,0.912,2.36436762,1.897e-05,-1.897e-05,0.004888,0.000328,-0.000233,0.82,0.02,-0.02,0.146,0.317,-0.146,7215603,K01618.01,Kepler-910 b,4.8008074999999995,18.173906,12.4,1,571,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.4248,0.3169459883609447,0.19865751127768183,-0.21996173574690586,0.2884228629800645,-0.20309782000496357,0.004974724337686286,0.0002825657514972891,-0.000257278143841644,0.0,0.00042716665185249194,3.2611542632985153,1618.0,388.0,42.743011,6250.0,10.329,1.543,0.018,0.024,0.017,1.326,296.0473600000001,10.626,11111111111111111,10.383,11.6,0.84157896,103.90422686688666,461222.88825328107,152.5645784824024,0.0,11.096886,292424.4397892614,255.50292868651508,0.030315618242553806,296.04729368494185,0.0,81.47097,2.0772431386733568e+18,0.30581413900076876,11.528588000000001,42.74294139880955,259245.4598145104,11.817110000000001,2.522842787774698,6088.0,301.33349999999973,-58.66650000000027,1.5424892,0.030163400000000173,-0.14206269999999988,10.304207199999999,1511287.588356784,460706.74915127206,1509596.3569834107,460712.2921007759,1509614.8478683122,0.0714119999999987,2.0,,0.9988929514004848,0.998893168645492,6230.0,0.062,125.0,1.508,11.600000381469727,28.393999099731445,24.104999542236328,22.62299919128418,1.4532265663146973,1.382107138633728,1.3545501232147217,885.905625,6229.5,100.0,0.139,0.06,10.1,1.0,0.12,0.04490482439381504,-0.00026605325875409685,-0.05093666683313214,0.05302965900844714,0.00026703172037313006,1.4855485373490125,0.6015894148507268,0.01884940230182841,-0.030493666786688637,1.2619264934545995,0.3742037949059073,-0.03355797653872772,0.05029268609274306,1.4975222424743089,-0.8954860883862702,0.027729041674407484,-0.019298405087847248,3.0413795390421234,2.78786320113572,0.3854611770319869,-1.2181132960941223,K01618,cks1,,,,1.0,"Keck,Lick,Pal1.5,WIYN",K01618,1.0001,0.0001,1.0,0.078,1268.2,0.12,3.7639748437325524,0.8061049762924194,0.05169063337972626,-0.05169063337972626,2149.662509239479,161.9320573019061,-161.9320573019061,0.03755622369655745,0.0004199639348127343,-0.0004199639348127343,0.8128907559490832,0.045949003281706265,-0.045949003281706265,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2123,1665,CONFIRMED,0.993,6.93365167,4.111e-05,-4.111e-05,0.011969,3.9e-05,-0.002074,1.7,0.26,-0.31,0.904,0.040999999999999995,-0.62,4932442,K01665.01,Kepler-923 b,4.5954695,17.594885,20.1,1,156,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.7843,0.3071021747302054,0.1542895108817932,-0.21356743457718963,0.3029382161823655,-0.13754793931870246,0.01009746929046801,0.0004444833481745958,-0.00033911406223721685,0.0,0.0005478741911348284,4.3653126235024935,1665.0,157.0,40.055168,5861.0,12.665,1.304,0.022,0.021,0.026,1.01,294.17108,12.978,11111011101110111,12.717,14.042,1.0275832,11.71594217516193,46846.80694258461,27.8190656519838,0.0,13.515464999999999,31519.699514428114,31.221530765250282,0.019743897830756342,294.17108310769083,0.0,49.194103000000005,2.0765173235603604e+18,0.11115742320981163,14.011664999999999,40.055137214699634,24973.65808524315,14.357682999999998,1.0242833129483209,5756.0,33.0,-57.0,1.4091233,0.02832839999999992,-0.016019500000000075,12.5798944,185811.34871084715,46805.24448817967,185646.49701202847,46809.95667087201,185695.93923866563,0.03033500000000089,2.0,,0.9992133877607119,0.9993788890023014,5987.0,0.059,120.0,1.316,14.041999816894531,82.85499572753906,59.06949996948242,44.86600112915039,1.918318748474121,1.7713632583618164,1.6519173383712769,1027.434375,5986.9,100.0,0.316,0.06,3.0,1.0,0.12,0.07993173992856326,-6.380854056162176e-05,-0.05020242107081452,0.052554686100792836,6.6112792683648e-05,1.2749134845910612,1.2824357965606388,0.030392026859573425,-0.0212634468426951,1.2131134000130908,0.580793795482336,-0.04390136281366863,0.040705391882418285,1.2756460464953792,-1.1567477318539316,0.04483299204801994,-0.047861957257110184,2.6444830916786017,0.9857395042225376,0.13293529029178155,-0.4197205770582769,K01665,cks1,,,,1.0,"Pal1.5,WIYN",K01665,,,,,,3.2e-05,4.653265052731968,1.4043063697730092,0.0787969139330723,-0.0787969139330723,325.062074562992,26.666523274847354,-26.666523274847354,0.07591797572582427,0.0008745782418236343,-0.0008745782418236343,1.406805933586503,0.06122829964350025,-0.06122829964350025,False,False,False,False,False,False,False,False,False,False,False,False,False,False
